"spcode","kingdom","phylum","class","family","genus","species","common_name","order"
37460908,"Animalia","Chordata","Actinopterygii","Bothidae","Engyprosopon","spp",NA,"Pleuronectiformes"
37460910,"Animalia","Chordata","Actinopterygii","Bothidae","Japonolaeops","spp",NA,"Pleuronectiformes"
37085917,"Animalia","Chordata","Actinopterygii","Clupeidae","Potamalosa","spp",NA,"Clupeiformes"
37085909,"Animalia","Chordata","Actinopterygii","Clupeidae","Clupea","spp",NA,"Clupeiformes"
37085915,"Animalia","Chordata","Actinopterygii","Clupeidae","Nematalosa","spp",NA,"Clupeiformes"
37085920,"Animalia","Chordata","Actinopterygii","Clupeidae","Spratelloides","spp",NA,"Clupeiformes"
37384913,"Animalia","Chordata","Actinopterygii","Labridae","Cymolutes","spp",NA,"Perciformes"
37384947,"Animalia","Chordata","Actinopterygii","Labridae","Xiphocheilus","spp",NA,"Perciformes"
37384918,"Animalia","Chordata","Actinopterygii","Labridae","Eupetrichthys","spp",NA,"Perciformes"
37216901,"Animalia","Chordata","Actinopterygii","Oneirodidae","Chaenophryne","spp",NA,"Lophiiformes"
37216904,"Animalia","Chordata","Actinopterygii","Oneirodidae","Oneirodes","spp",NA,"Lophiiformes"
37436000,"Animalia","Chordata","Actinopterygii","Kurtidae","Unknown","spp","nurseryfishes","Perciformes"
37384938,"Animalia","Chordata","Actinopterygii","Labridae","Pseudodax","spp",NA,"Perciformes"
37384923,"Animalia","Chordata","Actinopterygii","Labridae","Iniistius","spp",NA,"Perciformes"
37384942,"Animalia","Chordata","Actinopterygii","Labridae","Stethojulis","spp",NA,"Perciformes"
37384944,"Animalia","Chordata","Actinopterygii","Labridae","Thalassoma","spp",NA,"Perciformes"
37384935,"Animalia","Chordata","Actinopterygii","Labridae","Pictilabrus","spp",NA,"Perciformes"
37384922,"Animalia","Chordata","Actinopterygii","Labridae","Hologymnosus","spp",NA,"Perciformes"
37384933,"Animalia","Chordata","Actinopterygii","Labridae","Oxycheilinus","spp",NA,"Perciformes"
37384929,"Animalia","Chordata","Actinopterygii","Labridae","Notolabrus","spp",NA,"Perciformes"
37384939,"Animalia","Chordata","Actinopterygii","Labridae","Pseudojuloides","spp",NA,"Perciformes"
37384925,"Animalia","Chordata","Actinopterygii","Labridae","Labroides","spp",NA,"Perciformes"
37384926,"Animalia","Chordata","Actinopterygii","Labridae","Labropsis","spp",NA,"Perciformes"
37440901,"Animalia","Chordata","Actinopterygii","Trichiuridae","Trichiurus","spp","[a hairtail]","Perciformes"
37440907,"Animalia","Chordata","Actinopterygii","Trichiuridae","Tentoriceps","spp",NA,"Perciformes"
37440904,"Animalia","Chordata","Actinopterygii","Trichiuridae","Benthodesmus","spp",NA,"Perciformes"
37440903,"Animalia","Chordata","Actinopterygii","Trichiuridae","Assurger","spp",NA,"Perciformes"
37126905,"Animalia","Chordata","Actinopterygii","Paralepididae","Macroparalepis","spp",NA,"Aulopiformes"
37251903,"Animalia","Chordata","Actinopterygii","Melamphaidae","Scopeloberyx","spp",NA,"Stephanoberyciformes"
37384932,"Animalia","Chordata","Actinopterygii","Labridae","Ophthalmolepis","spp",NA,"Perciformes"
37192909,"Animalia","Chordata","Actinopterygii","Plotosidae","Tandanus","spp",NA,"Siluriformes"
37192903,"Animalia","Chordata","Actinopterygii","Plotosidae","Euristhmus","spp",NA,"Siluriformes"
37192906,"Animalia","Chordata","Actinopterygii","Plotosidae","Paraplotosus","spp",NA,"Siluriformes"
37137901,"Animalia","Chordata","Actinopterygii","Mirapinnidae","Parataeniophorus","spp",NA,"Cetomimiformes"
37437902,"Animalia","Chordata","Actinopterygii","Acanthuridae","Ctenochaetus","spp",NA,"Perciformes"
37463903,"Animalia","Chordata","Actinopterygii","Cynoglossidae","Symphurus","spp",NA,"Pleuronectiformes"
37020908,"Animalia","Chordata","Elasmobranchii","Centrophoridae","Centrophorus","spp","[gulper sharks]","Squaliformes"
37442000,"Animalia","Chordata","Actinopterygii","Xiphiidae","Unknown","spp","swordfishes","Perciformes"
37028905,"Animalia","Chordata","Elasmobranchii","Narcinidae","Unknown","spp",NA,"Torpediniformes"
37028902,"Animalia","Chordata","Elasmobranchii","Narcinidae","Narcinops","spp","[a numbfish]","Torpediniformes"
37354906,"Animalia","Chordata","Actinopterygii","Sciaenidae","Atrobucca","spp",NA,"Perciformes"
37354913,"Animalia","Chordata","Actinopterygii","Sciaenidae","Protonibea","spp",NA,"Perciformes"
37371903,"Animalia","Chordata","Actinopterygii","Cichlidae","Oreochromis","spp",NA,"Perciformes"
37371902,"Animalia","Chordata","Actinopterygii","Cichlidae","Cichlasoma","spp",NA,"Perciformes"
37371000,"Animalia","Chordata","Actinopterygii","Cichlidae","Unknown","spp","cichlids","Perciformes"
37262901,"Animalia","Chordata","Actinopterygii","Parazenidae","Parazen","spp",NA,"Zeiformes"
37106909,"Animalia","Chordata","Actinopterygii","Gonostomatidae","Sigmops","spp",NA,"Stomiiformes"
37297000,"Animalia","Chordata","Actinopterygii","Hoplichthyidae","Unknown","spp","ghost flatheads","Scorpaeniformes"
37381904,"Animalia","Chordata","Actinopterygii","Mugilidae","Mugil","spp",NA,"Mugiliformes"
37381000,"Animalia","Chordata","Actinopterygii","Mugilidae","Unknown","spp","mullets","Mugiliformes"
37120905,"Animalia","Chordata","Actinopterygii","Paraulopidae","Paraulopus","spp",NA,"Aulopiformes"
37114903,"Animalia","Chordata","Actinopterygii","Alepocephalidae","Aulastomatomorpha","spp",NA,"Osmeriformes"
37114917,"Animalia","Chordata","Actinopterygii","Alepocephalidae","Xenodermichthys","spp",NA,"Osmeriformes"
37264905,"Animalia","Chordata","Actinopterygii","Zeidae","Zeus","spp",NA,"Zeiformes"
37264906,"Animalia","Chordata","Actinopterygii","Zeidae","Unknown","spp",NA,"Zeiformes"
37460921,"Animalia","Chordata","Actinopterygii","Bothidae","Tosarhombus","spp",NA,"Pleuronectiformes"
37460922,"Animalia","Chordata","Actinopterygii","Bothidae","Unknown","spp",NA,"Pleuronectiformes"
37460916,"Animalia","Chordata","Actinopterygii","Bothidae","Neolaeops","spp",NA,"Pleuronectiformes"
37460913,"Animalia","Chordata","Actinopterygii","Bothidae","Lophonectes","spp",NA,"Pleuronectiformes"
37254901,"Animalia","Chordata","Actinopterygii","Diretmidae","Diretmichthys","spp",NA,"Beryciformes"
37353904,"Animalia","Chordata","Actinopterygii","Sparidae","Acanthopagrus","spp",NA,"Perciformes"
37010902,"Animalia","Chordata","Elasmobranchii","Lamnidae","Isurus","spp",NA,"Lamniformes"
37010901,"Animalia","Chordata","Elasmobranchii","Lamnidae","Carcharodon","spp",NA,"Lamniformes"
37056000,"Animalia","Chordata","Actinopterygii","Anguillidae","Unknown","spp","freshwater eels","Anguilliformes"
37353000,"Animalia","Chordata","Actinopterygii","Sparidae","Unknown","spp","breams","Perciformes"
37468901,"Animalia","Chordata","Actinopterygii","Triodontidae","Triodon","spp",NA,"Tetraodontiformes"
37468000,"Animalia","Chordata","Actinopterygii","Triodontidae","Unknown","spp","pufferfishes","Tetraodontiformes"
37098905,"Animalia","Chordata","Actinopterygii","Bathylagidae","Lipolagus","spp",NA,"Osmeriformes"
37041902,"Animalia","Chordata","Elasmobranchii","Mobulidae","Mobula","spp",NA,"Myliobatiformes"
37362903,"Animalia","Chordata","Actinopterygii","Ephippidae","Zabidius","spp",NA,"Perciformes"
37234904,"Animalia","Chordata","Actinopterygii","Hemiramphidae","Hyporhamphus","spp",NA,"Beloniformes"
37234903,"Animalia","Chordata","Actinopterygii","Hemiramphidae","Hemiramphus","spp",NA,"Beloniformes"
37234000,"Animalia","Chordata","Actinopterygii","Hemiramphidae","Unknown","spp","garfishes","Beloniformes"
37234901,"Animalia","Chordata","Actinopterygii","Hemiramphidae","Arrhamphus","spp",NA,"Beloniformes"
37311948,"Animalia","Chordata","Actinopterygii","Serranidae","Serranocirrhitus","spp",NA,"Perciformes"
37311952,"Animalia","Chordata","Actinopterygii","Serranidae","Variola","spp",NA,"Perciformes"
37311933,"Animalia","Chordata","Actinopterygii","Serranidae","Luzonichthys","spp",NA,"Perciformes"
37311915,"Animalia","Chordata","Actinopterygii","Serranidae","Anthias","spp",NA,"Perciformes"
37361904,"Animalia","Chordata","Actinopterygii","Scorpididae","Microcanthus","spp",NA,"Perciformes"
37464906,"Animalia","Chordata","Actinopterygii","Triacanthodidae","Triacanthodes","spp",NA,"Tetraodontiformes"
37464912,"Animalia","Chordata","Actinopterygii","Triacanthodidae","Unknown","spp",NA,"Tetraodontiformes"
37013901,"Animalia","Chordata","Elasmobranchii","Brachaeluridae","Brachaelurus","spp",NA,"Orectolobiformes"
37027904,"Animalia","Chordata","Elasmobranchii","Glaucostegidae","Glaucostegus","spp","[a giant guitarfish]","Rajiformes"
37287915,"Animalia","Chordata","Actinopterygii","Synanceiidae","Erosa","spp",NA,"Scorpaeniformes"
37287920,"Animalia","Chordata","Actinopterygii","Synanceiidae","Inimicus","spp",NA,"Scorpaeniformes"
37321901,"Animalia","Chordata","Actinopterygii","Terapontidae","Terapon","spp","[a grunter]","Perciformes"
37321908,"Animalia","Chordata","Actinopterygii","Terapontidae","Pelates","spp",NA,"Perciformes"
37280902,"Animalia","Chordata","Actinopterygii","Centriscidae","Centriscus","spp",NA,"Syngnathiformes"
37028904,"Animalia","Chordata","Elasmobranchii","Hypnidae","Unknown","spp",NA,"Torpediniformes"
37458901,"Animalia","Chordata","Actinopterygii","Citharidae","Brachypleura","spp",NA,"Pleuronectiformes"
37458902,"Animalia","Chordata","Actinopterygii","Citharidae","Citharoides","spp",NA,"Pleuronectiformes"
37458903,"Animalia","Chordata","Actinopterygii","Citharidae","Lepidoblepharon","spp",NA,"Pleuronectiformes"
37076902,"Animalia","Chordata","Actinopterygii","Nemichthyidae","Labichthys","spp",NA,"Anguilliformes"
37076903,"Animalia","Chordata","Actinopterygii","Nemichthyidae","Nemichthys","spp",NA,"Anguilliformes"
37220902,"Animalia","Chordata","Actinopterygii","Ceratiidae","Cryptopsaras","spp",NA,"Lophiiformes"
37129901,"Animalia","Chordata","Actinopterygii","Anotopteridae","Anotopterus","spp",NA,"Aulopiformes"
37282910,"Animalia","Chordata","Actinopterygii","Syngnathidae","Festucalex","spp",NA,"Syngnathiformes"
37282938,"Animalia","Chordata","Actinopterygii","Syngnathidae","Syngnathoides","spp",NA,"Syngnathiformes"
37282900,"Animalia","Chordata","Actinopterygii","Syngnathidae","Hippocampus","spp","seahorses","Syngnathiformes"
37109910,"Animalia","Chordata","Actinopterygii","Melanostomiidae","Trigonolampa","spp",NA,"Stomiiformes"
37282904,"Animalia","Chordata","Actinopterygii","Syngnathidae","Campichthys","spp",NA,"Syngnathiformes"
37314902,"Animalia","Chordata","Actinopterygii","Pseudogrammatidae","Pseudogramma","spp",NA,"Perciformes"
37035903,"Animalia","Chordata","Elasmobranchii","Dasyatidae","Neotrygon","spp",NA,"Rajiformes"
37460915,"Animalia","Chordata","Actinopterygii","Achiropsettidae","Neoachiropsetta","spp",NA,"Pleuronectiformes"
37460914,"Animalia","Chordata","Actinopterygii","Achiropsettidae","Mancopsetta","spp",NA,"Pleuronectiformes"
37469902,"Animalia","Chordata","Actinopterygii","Diodontidae","Chilomycterus","spp",NA,"Tetraodontiformes"
37469904,"Animalia","Chordata","Actinopterygii","Diodontidae","Dicotylichthys","spp",NA,"Tetraodontiformes"
37469901,"Animalia","Chordata","Actinopterygii","Diodontidae","Allomycterus","spp",NA,"Tetraodontiformes"
37469905,"Animalia","Chordata","Actinopterygii","Diodontidae","Diodon","spp",NA,"Tetraodontiformes"
37404907,"Animalia","Chordata","Actinopterygii","Nototheniidae","Paranotothenia","spp",NA,"Perciformes"
37404902,"Animalia","Chordata","Actinopterygii","Nototheniidae","Dissostichus","spp",NA,"Perciformes"
37404903,"Animalia","Chordata","Actinopterygii","Nototheniidae","Gvozdarus","spp",NA,"Perciformes"
37404904,"Animalia","Chordata","Actinopterygii","Nototheniidae","Lepidonotothen","spp",NA,"Perciformes"
37404000,"Animalia","Chordata","Actinopterygii","Nototheniidae","Unknown","spp","icefishes","Perciformes"
37346928,"Animalia","Chordata","Actinopterygii","Lutjanidae","Symphorichthys","spp",NA,"Perciformes"
37346919,"Animalia","Chordata","Actinopterygii","Lutjanidae","Aprion","spp",NA,"Perciformes"
37346922,"Animalia","Chordata","Actinopterygii","Lutjanidae","Lipocheilus","spp",NA,"Perciformes"
37008902,"Animalia","Chordata","Elasmobranchii","Odontaspididae","Odontaspis","spp",NA,"Lamniformes"
37008901,"Animalia","Chordata","Elasmobranchii","Odontaspididae","Carcharias","spp",NA,"Lamniformes"
37008000,"Animalia","Chordata","Elasmobranchii","Odontaspididae","Unknown","spp","grey nurse sharks","Lamniformes"
37446902,"Animalia","Chordata","Actinopterygii","Nomeidae","Cubiceps","spp",NA,"Perciformes"
37446903,"Animalia","Chordata","Actinopterygii","Nomeidae","Nomeus","spp",NA,"Perciformes"
37260902,"Animalia","Chordata","Actinopterygii","Anomalopidae","Photoblepharon","spp",NA,"Beryciformes"
37260901,"Animalia","Chordata","Actinopterygii","Anomalopidae","Anomalops","spp",NA,"Beryciformes"
37260000,"Animalia","Chordata","Actinopterygii","Anomalopidae","Unknown","spp","flashlight fishes","Beryciformes"
37282903,"Animalia","Chordata","Actinopterygii","Syngnathidae","Bulbonaricus","spp",NA,"Syngnathiformes"
37282930,"Animalia","Chordata","Actinopterygii","Syngnathidae","Phoxocampus","spp",NA,"Syngnathiformes"
37282908,"Animalia","Chordata","Actinopterygii","Syngnathidae","Doryrhamphus","spp",NA,"Syngnathiformes"
37282912,"Animalia","Chordata","Actinopterygii","Syngnathidae","Halicampus","spp",NA,"Syngnathiformes"
37282926,"Animalia","Chordata","Actinopterygii","Syngnathidae","Mitotichthys","spp",NA,"Syngnathiformes"
37282924,"Animalia","Chordata","Actinopterygii","Syngnathidae","Micrognathus","spp",NA,"Syngnathiformes"
37282906,"Animalia","Chordata","Actinopterygii","Syngnathidae","Corythoichthys","spp",NA,"Syngnathiformes"
37282917,"Animalia","Chordata","Actinopterygii","Syngnathidae","Hypselognathus","spp",NA,"Syngnathiformes"
37282920,"Animalia","Chordata","Actinopterygii","Syngnathidae","Kimblaeus","spp",NA,"Syngnathiformes"
37282914,"Animalia","Chordata","Actinopterygii","Syngnathidae","Heraldia","spp",NA,"Syngnathiformes"
37428923,"Animalia","Chordata","Actinopterygii","Gobiidae","Cryptocentroides","spp",NA,"Perciformes"
37428975,"Animalia","Chordata","Actinopterygii","Gobiidae","Pseudogobius","spp",NA,"Perciformes"
37428920,"Animalia","Chordata","Actinopterygii","Gobiidae","Caragobius","spp",NA,"Perciformes"
37428957,"Animalia","Chordata","Actinopterygii","Gobiidae","Oligolepis","spp",NA,"Perciformes"
37428906,"Animalia","Chordata","Actinopterygii","Gobiidae","Amblyotrypauchen","spp",NA,"Perciformes"
37428982,"Animalia","Chordata","Actinopterygii","Gobiidae","Silhouettea","spp",NA,"Perciformes"
37428916,"Animalia","Chordata","Actinopterygii","Gobiidae","Boleophthalmus","spp",NA,"Perciformes"
37428980,"Animalia","Chordata","Actinopterygii","Gobiidae","Sicyopterus","spp",NA,"Perciformes"
37428912,"Animalia","Chordata","Actinopterygii","Gobiidae","Austrolethops","spp",NA,"Perciformes"
37428929,"Animalia","Chordata","Actinopterygii","Gobiidae","Echinogobius","spp",NA,"Perciformes"
37427916,"Animalia","Chordata","Actinopterygii","Callionymidae","Spinicapitichthys","spp",NA,"Perciformes"
37427912,"Animalia","Chordata","Actinopterygii","Callionymidae","Paradiplogrammus","spp",NA,"Perciformes"
37427910,"Animalia","Chordata","Actinopterygii","Callionymidae","Neosynchiropus","spp",NA,"Perciformes"
37427906,"Animalia","Chordata","Actinopterygii","Callionymidae","Diplogrammus","spp",NA,"Perciformes"
37427914,"Animalia","Chordata","Actinopterygii","Callionymidae","Pterosynchiropus","spp",NA,"Perciformes"
37427908,"Animalia","Chordata","Actinopterygii","Callionymidae","Foetorepus","spp",NA,"Perciformes"
37428936,"Animalia","Chordata","Actinopterygii","Gobiidae","Fusigobius","spp",NA,"Perciformes"
37428911,"Animalia","Chordata","Actinopterygii","Gobiidae","Asterropteryx","spp",NA,"Perciformes"
37350906,"Animalia","Chordata","Actinopterygii","Haemulidae","Hapalogenys","spp",NA,"Perciformes"
37350905,"Animalia","Chordata","Actinopterygii","Haemulidae","Diagramma","spp",NA,"Perciformes"
37350903,"Animalia","Chordata","Actinopterygii","Haemulidae","Plectorhinchus","spp","sea bream","Perciformes"
37350000,"Animalia","Chordata","Actinopterygii","Haemulidae","Unknown","spp","grunter breams","Perciformes"
37228929,"Animalia","Chordata","Actinopterygii","Bythitidae","Bidenichthys","spp","[a live-bearing cusk]","Ophidiiformes"
37228904,"Animalia","Chordata","Actinopterygii","Bythitidae","Anacanthobythites","spp",NA,"Ophidiiformes"
37228914,"Animalia","Chordata","Actinopterygii","Bythitidae","Cataetyx","spp",NA,"Ophidiiformes"
37228960,"Animalia","Chordata","Actinopterygii","Bythitidae","Unknown","spp",NA,"Ophidiiformes"
37428919,"Animalia","Chordata","Actinopterygii","Gobiidae","Callogobius","spp",NA,"Perciformes"
37428926,"Animalia","Chordata","Actinopterygii","Gobiidae","Ctenotrypauchen","spp",NA,"Perciformes"
37428908,"Animalia","Chordata","Actinopterygii","Gobiidae","Apocryptodon","spp",NA,"Perciformes"
37428984,"Animalia","Chordata","Actinopterygii","Gobiidae","Stonogobiops","spp",NA,"Perciformes"
37428931,"Animalia","Chordata","Actinopterygii","Gobiidae","Eugnathogobius","spp",NA,"Perciformes"
37428978,"Animalia","Chordata","Actinopterygii","Gobiidae","Scartelaos","spp",NA,"Perciformes"
37428956,"Animalia","Chordata","Actinopterygii","Gobiidae","Nesogobius","spp",NA,"Perciformes"
37428974,"Animalia","Chordata","Actinopterygii","Gobiidae","Psammogobius","spp",NA,"Perciformes"
37408923,"Animalia","Chordata","Actinopterygii","Blenniidae","Salarias","spp",NA,"Perciformes"
37408905,"Animalia","Chordata","Actinopterygii","Blenniidae","Crossosalarias","spp",NA,"Perciformes"
37408919,"Animalia","Chordata","Actinopterygii","Blenniidae","Parenchelyurus","spp",NA,"Perciformes"
37408912,"Animalia","Chordata","Actinopterygii","Blenniidae","Laiphognathus","spp",NA,"Perciformes"
37408908,"Animalia","Chordata","Actinopterygii","Blenniidae","Entomacrodus","spp",NA,"Perciformes"
37408901,"Animalia","Chordata","Actinopterygii","Blenniidae","Aspidontus","spp",NA,"Perciformes"
37287933,"Animalia","Chordata","Actinopterygii","Scorpaenidae","Phenacoscorpius","spp",NA,"Scorpaeniformes"
37428914,"Animalia","Chordata","Actinopterygii","Gobiidae","Barbuligobius","spp",NA,"Perciformes"
37428971,"Animalia","Chordata","Actinopterygii","Gobiidae","Phyllogobius","spp",NA,"Perciformes"
37428987,"Animalia","Chordata","Actinopterygii","Gobiidae","Tasmanogobius","spp",NA,"Perciformes"
37428921,"Animalia","Chordata","Actinopterygii","Gobiidae","Chlamydogobius","spp",NA,"Perciformes"
37428944,"Animalia","Chordata","Actinopterygii","Gobiidae","Istigobius","spp",NA,"Perciformes"
37287926,"Animalia","Chordata","Actinopterygii","Scorpaenidae","Neomerinthe","spp",NA,"Scorpaeniformes"
